game_id,max_players,max_playtime,min_age,min_players,min_playtime,name,playing_time,year_published,category,compilation,designer,expansion,mechanic,publisher,average_rating,users_rated
149361,1,30,13,1,30,Hapsburg Eclipse,30,2014,"Wargame,World War I",,Darin A. Leviloff,,"Action Point Allowance System,Campaign / Battle Card Driven,Dice Rolling,Point to Point Movement",Victory Point Games,7.33705,200
149620,2,0,0,2,0,Advanced Squad Leader: Starter Kit Historical Module 1 – Decision at Elst,0,2014,"Wargame,World War II",,Ken Dunn,,Hex-and-Counter,Multi-Man Publishing,8.47818,110
149621,3,15,12,3,15,Suspense: the Card Game,15,2013,"Bluffing,Card Game,Deduction,Horror,Movies / TV / Radio theme",,Daniel Solis,,"Hand Management,Press Your Luck","FunBox Jogos,Smart Play Games",6.52368,114
149639,6,45,12,4,45,Noble Treachery: The Last Alliance,45,2014,"Card Game,Dice,Fantasy,Medieval",,Jay Meyer,,"Betting/Wagering,Dice Rolling,Hand Management,Set Collection,Trick-taking",Great Northern Games,6.89104,135
149746,2,20,10,2,20,My Little Pony: Collectible Card Game,20,2013,"Card Game,Children's Game,Collectible Components,Movies / TV / Radio theme",,"Amanda Craig,Darrell Hardy",,"Deck / Pool Building,Variable Player Powers",Enterplay,6.19056,213
149776,4,90,14,1,90,Fireteam Zero,90,2015,"Adventure,Fantasy,Fighting,Horror,Miniatures,World War II",,"Mike Langlois,Christian Leonhard","Fireteam Zero: Africa Cycle,Fireteam Zero: Escalation Pack,Fireteam Zero: Europe Cycle,Fireteam Zero: Fireteam Delta Female Hero Pack,Fireteam Zero: Fireteam Echo Male Hero Pack,Fireteam Zero: Mission Generator Pack,Fireteam Zero: Mission Pack - Team Challenge,Fireteam Zero: Mission Pack - Team Competition,Fireteam Zero: Monster Pack A,Fireteam Zero: Monster Pack B,Fireteam Zero: Monster Pack C,Fireteam Zero: Monster Pack D","Co-operative Play,Deck / Pool Building,Dice Rolling,Storytelling,Variable Player Powers","dV Giochi,Edge Entertainment,Emergent Games (II),Heidelberger Spieleverlag,Meeple BR Jogos,Play & Win,Ulisses Spiele",7.75513,470
149787,6,180,10,1,30,Perdition's Mouth: Abyssal Rift,180,2016,"Fantasy,Horror,Miniatures,Puzzle",,"Thomas Klausner,Timo Multamäki,Kevin Wilson","Perdition's Mouth: Abyssal Rift – Hero Trait Deck,Perdition's Mouth: Abyssal Rift – Mogba’gh,Perdition's Mouth: Abyssal Rift – Promo deck,Perdition's Mouth: Abyssal Rift – The Hideout,Perdition's Mouth: Abyssal Rift – Wound Deck","Action Point Allowance System,Campaign / Battle Card Driven,Co-operative Play,Hand Management,Variable Phase Order,Variable Player Powers","Cosmic Games,Dragon Dawn Productions",7.83207,145
149809,4,15,10,2,15,Escape: Zombie City,15,2014,"Real-time,Zombies",Escape: Zombie City – Big Box,Kristian Amundsen Østby,"Escape: Zombie City – Expansion 1 – The Survivor Chronicles,Escape: Zombie City – Queenie 1,Escape: Zombie City – Queenie 2,Escape: Zombie City – Queenie 3","Co-operative Play,Dice Rolling,Pick-up and Deliver",Queen Games,7.01722,666
149853,4,40,8,2,20,Bullfrogs,40,2015,"Abstract Strategy,Animals,Card Game",,Keith Matejka,Bullfrogs: Solitaire Variant Expansion,"Action Point Allowance System,Area Control / Area Influence,Hand Management,Modular Board","FunBox Jogos,Renegade Game Studios,Thunderworks Games",7.00679,588
149863,4,20,8,2,20,Castro,20,2013,Dice,,Jürgen P. Grunau,,"Dice Rolling,Pattern Building,Press Your Luck",Noris Spiele,6.39658,161
149869,4,15,6,2,15,Sherlock 13,15,2013,"Card Game,Deduction",,Hope S. Hwang,Holmes 13: Hope S. Hwang Promo Card,,"BoardM Factory,Broadway Toys LTD,Granna,Magpie (Korean Co)",6.48078,102
149896,3,120,12,1,60,Alien vs Predator: The Hunt Begins,120,2015,"Miniatures,Movies / TV / Radio theme,Science Fiction,Wargame",,"Jarek Ewertowski,Grzegorz Oleksy","Alien vs Predator: Alien Crusher Expansion,Alien vs Predator: Alien Facehuggers,Alien vs Predator: Alien Queen Expansion,Alien vs Predator: Alien Royal Guard Expansion,Alien vs Predator: Alien Warriors Expansion,Alien vs Predator: Power Loader Expansion,Alien vs Predator: Predalien Expansion,Alien vs Predator: Predator Hellhound Expansion,Alien Vs Predator: Predator Young Bloods Expansion,Alien Vs Predator: USCM Sentry Guns Expansion,Alien Vs Predator: Weyland Yutani Commandos Expansion","Action Point Allowance System,Area Movement,Dice Rolling,Hand Management,Modular Board,Player Elimination,Role Playing,Secret Unit Deployment,Variable Player Powers","Prodos Games, Ltd",6.99859,241
149910,2,25,12,2,25,Six Making,25,2013,"Abstract Strategy,Puzzle",,József Dorsonczky,,Grid Movement,"Blue Orange (EU),Blue Orange Games,Mind Fitness Games",7.88616,151
149951,6,180,0,1,30,Warfighter: The Tactical Special Forces Card Game,180,2014,"Card Game,Modern Warfare",,Dan Verssen,"Warfighter Expansion #1: Reloading!,Warfighter Expansion #2: Stealth,Warfighter Expansion #3: Support,Warfighter Expansion #5: Speedball,Warfighter Expansion #6: United Kingdom,Warfighter Expansion #7: Russian Federation,Warfighter Expansion #8: Eastern European Adversaries,Warfighter Expansion #9: The Footlocker","Action Point Allowance System,Campaign / Battle Card Driven,Co-operative Play,Dice Rolling,Hand Management,Variable Player Powers",Dan Verssen Games (DVG),7.83869,679
149970,4,60,13,2,60,Outer Earth,60,2013,"Card Game,Economic,Industry / Manufacturing,Print & Play,Space Exploration",,Paul Tseng,,"Action Point Allowance System,Auction/Bidding,Hand Management,Set Collection","(Self-Published),(Web published)",6.94175,57
150010,1,60,0,1,30,Tiger Leader,60,2015,"Wargame,World War II",,Rick Martin,,"Card Drafting,Simulation",Dan Verssen Games (DVG),6.07038,106
150013,3,0,14,2,0,No Retreat 4! Italian Front: 1943-45,0,2015,"Wargame,World War II",,Carl Paradis,,Hex-and-Counter,GMT Games,7.8801,103
150014,4,25,14,2,25,Pixel Glory,25,2015,"Card Game,Fantasy,Video Game Theme",,"Frank Alberts,Russell Ng","Pixel Glory: Achievements,Pixel Glory: Pets Expansion","Auction/Bidding,Deck / Pool Building,Rock-Paper-Scissors",Zafty Games,6.76763,228
150016,1,15,12,1,15,Shephy,15,2013,Card Game,,Pawn,,"Hand Management,Set Collection",Bouken,6.83452,218
150049,5,90,10,2,90,Risk: Mass Effect Galaxy at War Edition,90,2013,"Dice,Science Fiction,Video Game Theme,Wargame",,Andrew Wolf,,"Area Control / Area Influence,Dice Rolling",USAopoly,6.665,60
150138,6,90,8,1,90,10 Negritos,90,2014,"Deduction,Movies / TV / Radio theme,Murder/Mystery,Novel-based",,"Fernando Chavarria,Judit Hurtado",,"Area Movement,Co-operative Play,Simultaneous Action Selection,Time Track",Peká Editorial,6.43286,112
150145,6,30,8,2,30,Skull King,30,2013,"Card Game,Pirates",,"Brent Beck,Apryl Stott",,Trick-taking,"Devir,Grandpa Beck's Games,Schmidt Spiele",7.17212,810
150146,4,30,14,2,15,Rattlebones,30,2014,Dice,,Stephen Glenn,,"Deck / Pool Building,Dice Rolling,Modular Board,Roll / Spin and Move",Rio Grande Games,6.67354,646
150293,2,45,12,2,45,The Ravens of Thri Sahashri,45,2013,"Card Game,Deduction",,Kuro,,"Co-operative Play,Pattern Building,Press Your Luck,Tile Placement","Japon Brand,Manifest Destiny,Osprey Games",7.38815,515
150294,6,30,8,2,30,COGZ,30,2015,"Abstract Strategy,Educational,Game System,Memory,Puzzle",,Wesley Lamont,,"Hand Management,Memory,Modular Board,Pattern Building,Pattern Recognition,Tile Placement",RAEZ,7.14884,129
150298,2,15,8,2,10,One Zero One,15,2013,"Abstract Strategy,Card Game",,David Harding (II),101.1,"Area Control / Area Influence,Hand Management","The Game Crafter, LLC,Grail Games",6.80311,343
150312,4,30,10,2,30,Welcome to the Dungeon,30,2013,"Bluffing,Card Game,Fantasy,Fighting",,Masato Uesugi,"Welcome Back to the Dungeon: Easter Egg,Welcome to the Dungeon: Toad Promo","Memory,Player Elimination,Press Your Luck","BoardM Factory,Devir,GoKids 玩樂小子,Heidelberger Spieleverlag,Hobby World,I Was Game,IELLO,Kaissa Chess & Games,Oink Games,Portal Games,uplay.it edizioni",6.76881,5624
150364,4,15,8,2,15,Dig Down Dwarf,15,2013,Dice,,Jason Glover,Dig Down Dwarf: Gems of Norcia!,"Chit-Pull System,Dice Rolling,Press Your Luck,Set Collection",Grey Gnome Games,6.39024,254
150376,5,210,14,2,45,Dead of Winter: A Crossroads Game,210,2014,"Bluffing,Horror,Zombies",Dead of Winter: Tabletop Edition,"Jonathan Gilmour,Isaac Vega","Dead of Winter: A Crossroads Game - BGG Crossroads Promo,Dead of Winter: Andrea Smith,Dead of Winter: Dice Tower Promos,Dead of Winter: Felicia Day,Dead of Winter: Kodiak Colby,Dead of Winter: Lucky Luke Smith,Dead of Winter: Rich Sommer,Dead of Winter: Roberta Plum,Dead of Winter: Rodney Smith,Dead of Winter: Warring Colonies","Action Point Allowance System,Area Movement,Co-operative Play,Dice Rolling,Hand Management,Storytelling,Trading,Variable Player Powers,Voting","Plaid Hat Games,Arclight,Cube Factory of Ideas,Edge Entertainment,Galápagos Jogos,Game Harbor,Gemenot,Heidelberger Spieleverlag,Korea Boardgames co., Ltd.,MINDOK,Raven Distribution",7.86596,22830
150484,6,60,13,1,60,Secrets of the Lost Tomb,60,2015,"Adventure,Exploration,Horror",,"Christopher Batarlis,Jim Samartino","Secrets of the Lost Tomb: 3 Epic Bosses,Secrets of the Lost Tomb: Ancient Myths and Legends,Secrets of the Lost Tomb: Atlantis – Mystery of the 13,Secrets of the Lost Tomb: Fate's Fortune,Secrets of the Lost Tomb: Passages and Perils,Secrets of the Lost Tomb: Reign of Terror,Secrets of the Lost Tomb: The Elite Missions,Secrets of the Lost Tomb: The Great Apocalypse","Action Point Allowance System,Co-operative Play,Dice Rolling,Modular Board,Tile Placement,Variable Player Powers",Everything Epic Games,7.50052,294
150485,6,20,4,2,15,Cat Tower,20,2015,"Action / Dexterity,Animals,Children's Game",Cat Tower: Kickstarter Edition,Aza Chen,,Dice Rolling,"(Self-Published),IDW Games,Pandasaurus Games",6.21258,512
150533,5,15,6,2,15,Samurai Gardener,15,2013,"Abstract Strategy,Real-time",,Hisashi Hayashi,,Tile Placement,"Japon Brand,OKAZU Brand,Osprey Games",5.98208,53
150539,6,30,7,4,30,Big Picture Apples to Apples,30,2012,"Bluffing,Card Game,Children's Game,Humor,Party Game",,"Matthew Kirby,Mark Alan Osterhaus",,"Hand Management,Simultaneous Action Selection,Storytelling,Voting",Mattel,5.66923,104
150580,4,60,8,2,30,Spexxx,60,2013,Dice,,"Ruben Dijkstra,Ruurd Lammers",Spexxx: Extension,Dice Rolling,Waterfall Games,6.48797,222
150599,6,45,8,2,45,Takara Island,45,2011,"Exploration,Fantasy",,"Sayaka Amioka,Takahiro Amioka",,"Dice Rolling,Modular Board","KogeKogeDo,Ferti,Japon Brand",6.1629,62
150605,4,10,10,2,10,Candy Chaser,10,2013,Bluffing,,Masao Suganuma,,"Dice Rolling,Player Elimination","Grounding,IELLO",5.89911,168
150658,5,30,8,2,30,Pandemic: The Cure,30,2014,"Dice,Environmental,Medical",,Matt Leacock,Pandemic: The Cure – Experimental Meds,"Co-operative Play,Dice Rolling,Hand Management,Point to Point Movement,Press Your Luck,Set Collection,Variable Player Powers","Asmodee,Asterion Press,Filosofia Éditions,Hobby Japan,Lacerta,Z-Man Games",7.41521,5675
150690,10,30,13,7,15,Templar Intrigue,30,2014,"Card Game,Medieval",,Michael Mindes,,Partnerships,"Hobby World,KOI Games,Tasty Minstrel Games,德斯克 (Dexker Games)",5.04293,184
150761,2,480,12,2,240,Next War: India-Pakistan,480,2015,"Modern Warfare,Wargame",,"Gene Billingsley,Mitchell Land",Next War: Supplement #1,Hex-and-Counter,GMT Games,8.29647,85
150783,7,30,13,2,20,Antidote,30,2013,"Card Game,Deduction,Medical,Print & Play",,Dennis Hoyle,Antidote: Lab Alliance,"Hand Management,Partnerships,Press Your Luck,Simultaneous Action Selection,Variable Phase Order","(Web published),Bellwether Games",6.43164,645
150811,6,180,13,2,60,Mega Man: The Board Game,180,2016,"Adventure,Card Game,Fighting,Miniatures,Movies / TV / Radio theme,Video Game Theme",,"Jason Hawronsky,Matt Whitaker","Mega Man: The Board Game – Proto Man Expansion,Mega Man: The Board Game – Time Man & Oil Man","Action Point Allowance System,Deck / Pool Building,Hand Management,Partnerships,Point to Point Movement,Variable Player Powers",Jasco Games,5.57041,169
150827,4,20,12,2,20,Monster City Planners,20,2013,"Card Game,City Building",,Gary Dahl,,"Card Drafting,Hand Management,Pattern Building,Take That","The Game Crafter, LLC",6.3549,51
150831,2,120,13,2,120,Cuba: The Splendid Little War,120,2013,"Economic,Political,Post-Napoleonic,Wargame",,Javier Garcia de Gabiola,,"Area Control / Area Influence,Area Movement,Dice Rolling,Simulation",Victory Point Games,7.39,50
150923,6,30,12,2,30,Pirates! Card Game,30,2014,"Adventure,Card Game,Pirates",,Jules Prick,,"Campaign / Battle Card Driven,Dice Rolling",(Self-Published),6.44077,65
150925,4,20,6,2,20,Hold Your Breath!,20,2014,"Card Game,Children's Game,Humor,Nautical,Pirates",Get Bit! Collectors Edition,"Daniel Jenkins,Christopher Urinko","Hold Your Breath! 5/6 Player Expansion,Hold your Breath!: Bonus Cards","Hand Management,Press Your Luck",Mayday Games,5.6021,119
150926,4,60,10,1,40,Roll Through the Ages: The Iron Age,60,2014,"Ancient,City Building,Civilization,Dice",Roll Through the Ages: The Iron Age with Mediterranean Expansion,Thomas Lehmann,Roll Through the Ages: The Iron Age – The Mediterranean Expansion,"Dice Rolling,Press Your Luck","Eagle-Gryphon Games,Pegasus Spiele",6.76026,722
150930,6,30,8,1,20,Mad City,30,2014,"City Building,Real-time",,Kane Klenko,"Mad City: General Contractor,Mad City: The Capitol,Mayfair Games' Limited Edition Promo Expansion Set #14,Mayfair Games' Limited Edition Promo Expansion Set #8",Tile Placement,"Mayfair Games,FunFair",6.30869,199
150996,2,30,12,2,30,Lords of War: Templars versus Undead,30,2014,"Card Game,Fantasy,Fighting",,"Nick Street,Martin Vaux","Lords of War: Elves versus Lizardmen 2 – The Magic and Monsters Expansion,Lords of War: Orcs versus Dwarves 2 – The Magic and Monsters Expansion,Lords of War: Templars versus Undead – Return Fire booster pack,Lords of War: Templars versus Undead – Reversal of Fortunes Booster Pack,Lords of War: Weather and Terrain Expansion Pack",Campaign / Battle Card Driven,"Black Box Games Publishing,Galakta,Heidelberger Spieleverlag",7.00241,135
150997,4,60,12,1,60,Shadows of Brimstone: Swamps of Death,60,2014,"Adventure,American West,Dice,Exploration,Horror,Miniatures",,Jason C. Hill,"Shadows of Brimstone: Allies of the Old West Ally Expansion,Shadows of Brimstone: Ancient Terrors Game Supplement,Shadows of Brimstone: Badlands Expedition Supplement,Shadows of Brimstone: Beli'al, Last of the Shadow Kings XXL Enemy,Shadows of Brimstone: Black Fang Tribe Mission Pack,Shadows of Brimstone: Blasted Wastes Artifacts Game Supplement,Shadows of Brimstone: Blasted Wastes Otherworld Expansion,Shadows of Brimstone: Blood Money Game Supplement,Shadows of Brimstone: Burning Sands Game Supplement,Shadows of Brimstone: Burrower XXL Enemy,Shadows of Brimstone: Captain's Log Game Supplement,Shadows of Brimstone: Caverns of Cynder Expansion,Shadows of Brimstone: Cowboy Hero Pack,Shadows of Brimstone: Cult of the Crimson Hand Mission Pack,Shadows of Brimstone: Custodians of Targa with Targa Pylons Enemy Pack,Shadows of Brimstone: Dark Omens Game Supplement,Shadows of Brimstone: Dark Stone Brutes Enemy Pack,Shadows of Brimstone: Dark Stone Hydra XL Enemy Pack,Shadows of Brimstone: Dark Stone Shaman Hero Pack,Shadows of Brimstone: Dead Man's Bounty Supplement,Shadows of Brimstone: Derelict Ship Artifacts Game Supplement,Shadows of Brimstone: Derelict Ship Otherworld Expansion,Shadows of Brimstone: Doorways into Darkness,Shadows of Brimstone: Drifter Hero Pack,Shadows of Brimstone: Edge of The Abyss Supplement,Shadows of Brimstone: Fire and Brimstone Game Supplement,Shadows of Brimstone: Flesh Stalker & Flesh Drones Deluxe Enemy Pack,Shadows of Brimstone: Frontier Doc Hero Pack,Shadows of Brimstone: Frontier Town Expansion,Shadows of Brimstone: Gambler Hero Pack,Shadows of Brimstone: Ghosts of the Damned Game Supplement,Shadows of Brimstone: Harvesters From Beyond Enemy Set,Shadows of Brimstone: Hell Vermin Enemy Pack,Shadows of Brimstone: Hellfire Succubi Mission Pack,Shadows of Brimstone: Jargono Artifacts Supplement,Shadows of Brimstone: Jargono Native Hero Pack,Shadows of Brimstone: Lost Army Mission Pack,Shadows of Brimstone: Masters of the Void Deluxe Enemy Pack,Shadows of Brimstone: Murky Confrontations Game Supplement,Shadows of Brimstone: No Man's Land Game Supplement,Shadows of Brimstone: Orphan Hero Pack,Shadows of Brimstone: Outlaw Hero Class,Shadows of Brimstone: Outlaw Promo Cards,Shadows of Brimstone: Prospector Hero Pack,Shadows of Brimstone: Sand Kraken XXL Enemy Pack,Shadows of Brimstone: Scourge Rats / Rats Nest Enemy Set,Shadows of Brimstone: Serpentmen of Jargono Deluxe Enemy Pack,Shadows of Brimstone: Swamp Raptor Hunting Pack XL Enemy Set,Shadows of Brimstone: Swamp Raptor of Jargono XL Enemy Pack,Shadows of Brimstone: Swamp Slugs of Jargono Enemy Pack,Shadows of Brimstone: The Guardian of Targa XL Enemy Pack,Shadows of Brimstone: The Scafford Gang Deluxe Enemy Pack,Shadows of Brimstone: Treasures of the Void Game Supplement,Shadows of Brimstone: Trederra Artifacts Game Supplement,Shadows of Brimstone: Trederra Other Worlds Deluxe Expansion,Shadows of Brimstone: Trederran Raiders Enemy Pack,Shadows of Brimstone: Trun Hunters Enemy Pack,Shadows of Brimstone: Undead Outlaws Deluxe Enemy Pack,Shadows of Brimstone: Vampire Nest Mission Pack,Shadows of Brimstone: Wandering Samurai Hero Pack,Shadows of Brimstone: Werewolves' Den Mission Pack","Co-operative Play,Dice Rolling,Grid Movement,Modular Board,Role Playing,Variable Player Powers","Flying Frog Productions,Heidelberger Spieleverlag",8.11265,1428
150999,4,45,14,2,45,Valley of the Kings,45,2014,"Ancient,Card Game",,Tom Cleaver,,"Deck / Pool Building,Hand Management,Set Collection","Alderac Entertainment Group (AEG),Devir,Pegasus Spiele",7.16585,2575
151004,2,45,12,2,30,Smash Up: Science Fiction Double Feature,45,2014,"Card Game,Fantasy,Horror,Humor,Mythology,Pirates,Prehistoric,Science Fiction,Spies/Secret Agents,Zombies",,Paul Peterson,Smash Up: The Big Geeky Box,"Area Control / Area Influence,Hand Management,Take That,Variable Player Powers","Alderac Entertainment Group (AEG),Edge Entertainment,IELLO,Pegasus Spiele,uplay.it edizioni",7.44797,2722
151007,4,120,13,1,120,Pathfinder Adventure Card Game: Skull & Shackles – Base Set,120,2014,"Card Game,Fantasy,Fighting,Pirates",,"Chad Brown,Tanis O'Connor,Paul Peterson,Mike Selinker,Gaby Weidling","Pathfinder Adventure Card Game: ""Goblin Golem of Obsidian"" Promo Card,Pathfinder Adventure Card Game: Character Mats,Pathfinder Adventure Card Game: Class Deck - Summoner,Pathfinder Adventure Card Game: Class Deck – Alchemist,Pathfinder Adventure Card Game: Class Deck – Barbarian,Pathfinder Adventure Card Game: Class Deck – Bard,Pathfinder Adventure Card Game: Class Deck – Cleric,Pathfinder Adventure Card Game: Class Deck – Druid,Pathfinder Adventure Card Game: Class Deck – Fighter,Pathfinder Adventure Card Game: Class Deck – Goblins Burn!,Pathfinder Adventure Card Game: Class Deck – Goblins Fight!,Pathfinder Adventure Card Game: Class Deck – Gunslinger,Pathfinder Adventure Card Game: Class Deck – Inquisitor,Pathfinder Adventure Card Game: Class Deck – Monk,Pathfinder Adventure Card Game: Class Deck – Oracle,Pathfinder Adventure Card Game: Class Deck – Paladin,Pathfinder Adventure Card Game: Class Deck – Ranger,Pathfinder Adventure Card Game: Class Deck – Rogue,Pathfinder Adventure Card Game: Class Deck – Sorcerer,Pathfinder Adventure Card Game: Class Deck – Warpriest,Pathfinder Adventure Card Game: Class Deck – Witch,Pathfinder Adventure Card Game: Class Deck – Wizard,Pathfinder Adventure Card Game: Rise of the Runelords – ""Tup"" Promo Character Card Set,Pathfinder Adventure Card Game: Skull & Shackles Adventure Deck 2 – Raiders of the Fever Sea,Pathfinder Adventure Card Game: Skull & Shackles Adventure Deck 3 – Tempest Rising,Pathfinder Adventure Card Game: Skull & Shackles Adventure Deck 4 –  Island of Empty Eyes,Pathfinder Adventure Card Game: Skull & Shackles Adventure Deck 5 – The Price of Infamy,Pathfinder Adventure Card Game: Skull & Shackles Adventure Deck 6 – From Hell's Heart,Pathfinder Adventure Card Game: Skull & Shackles – ""Blessing of Zogmugot"" Promo Card,Pathfinder Adventure Card Game: Skull & Shackles – ""Goblin Buckler Gun"" Promo Card,Pathfinder Adventure Card Game: Skull & Shackles – ""Goblin Keelhaulin' "" Promo Card,Pathfinder Adventure Card Game: Skull & Shackles – ""Goblin Lockpick"" Promo Card,Pathfinder Adventure Card Game: Skull & Shackles – ""Goblin Pegleg"" Promo Card,Pathfinder Adventure Card Game: Skull & Shackles – ""Goblin Weidling"" Promo Card,Pathfinder Adventure Card Game: Skull & Shackles – ""Magpie Princess"" Promo Card,Pathfinder Adventure Card Game: Skull & Shackles – ""Mistmourn"" Promo Card,Pathfinder Adventure Card Game: Skull & Shackles – ""Mogmurch"" Promo Card,Pathfinder Adventure Card Game: Skull & Shackles – ""Owlbeartross"" Promo Card,Pathfinder Adventure Card Game: Skull & Shackles – ""Ranzak"" Promo Character Card Set,Pathfinder Adventure Card Game: Skull & Shackles – ""The Land of the Blind"" Promo Card,Pathfinder Adventure Card Game: Skull & Shackles – ""Vomit Twin"" Promo Card,Pathfinder Adventure Card Game: Skull & Shackles – Character Add-On Deck,Pathfinder Battles: Iconic Heroes Set 1,Pathfinder Battles: Iconic Heroes Set 2,Pathfinder Battles: Iconic Heroes Set 3,Pathfinder Battles: Iconic Heroes Set 4,Pathfinder Battles: Iconic Heroes Set 5,Pathfinder Battles: Iconic Heroes Set 6","Co-operative Play,Deck / Pool Building,Dice Rolling,Role Playing,Variable Player Powers","Heidelberger Spieleverlag,Hobby World,Paizo Publishing,Ulisses Spiele",7.51997,1589
